一店的,1548233989054830,星光影视园2F,1552876399115155,想巷,1548239333596116,A1,星光影视园2F,想巷-星光影视园2F,A1,5727,北京
一店的,1557397275473578,牡丹园,37653505857536,湘当馋,1557397363379947,C3,牡丹园  北京,湘当馋-牡丹园,C3,5096,北京
一店的,1557397275473578,牡丹园,37653505878016,和番丼饭,1557397366308327,C8,牡丹园  北京,和番丼饭-牡丹园,C8,5097,北京
一店的,1548233983142584,新荟城店,37653506062336,加油小白能量餐,1548239254460993,A12,新荟城  北京,加油小白能量餐-新荟城,A12,4549,北京
一店的,1548233985910790,梨园,37653506293760,轻趣轻食,1548239290018150,A5,梨园  北京,轻趣轻食*健康谷物餐-梨园,A5,4437,北京
一店的,1548233986814497,呼家楼,37653506433024,老妈烫饭,1548239304857151,A11,呼家楼  北京,老妈汤饭-呼家楼,A11,3728,北京
一店的,1553865620850490,马家堡,1550026509118726,窑鸡王,1553865821720951,A3,马家堡  北京,窑鸡王-马家堡,A3,5031,北京
一店的,1548233989054830,星光影视园2F,37653506621440,渔康渔粉,1548239334616281,A9,星光影视园2F,渔康渔粉-星光影视园2F,A9,5728,北京
一店的,1557397275473578,牡丹园,1550026519949828,小恒水饺,1557397371375561,E4,牡丹园  北京,小恒水饺-牡丹园,E4,5099,北京
一店的,1557397275412512,双井二店,1550125569219745,猪小妹功夫面馆,1557397352646702,A7,双井二店  北京,虾公主龙虾拌面-双井二店,A7,4828,北京
一店的,1548233982792607,悠乐汇,1551080570195651,汤鲜生米线,1548239249160985,A6,"悠乐汇,悠乐汇  北京",汤鲜生米线（悠乐汇）,A6,4620,北京
一店的,1548233983142584,新荟城店,1556086399061351,金姨家朝鲜风味,1548239253874100,A8,新荟城  北京,金姨家朝鲜风味-新荟城店,A8,5629,北京
一店的,1548233983142584,新荟城店,37653507049472,老饭盒炖肉,1548239254167818,A10,新荟城  北京,老饭盒炖肉-新荟城店,A10,3574,北京
一店的,1548233983142584,新荟城店,37653507072000,鱼子拌饭,1548239254313525,A11,新荟城  北京,鱼子拌饭-新荟城,A11,5630,北京
一店的,1548233984304802,驼房营,1550026530674103,太太好粥,1548239269144129,B13,驼房营  北京,太太好粥-驼房营,B13,4268,北京
一店的,1548233985397507,上地,1554692687031660,海盗虾饭,1548239284013494,D1,上地   北京,海盗虾饭上地店,D1,4701,北京
一店的,1548233986082122,酒仙桥二店,37653507665920,探虾迹,1548239293835189,A18,酒仙桥二店  北京,探虾迹（酒仙桥店）,A18,4647,北京
一店的,1548233986814497,呼家楼,37653507735552,老饭盒炖肉,1548239302034909,A1,呼家楼  北京,老饭盒炖肉-呼家楼,A1,3714,北京
一店的,1548233987348756,广渠门,1550026508814518,凉皮先生,1548239312249819,A15,广渠门  北京,凉皮先生-广渠门,A15,3612,北京
一店的,1548233987535533,方庄,37653507209216,望京小腰,1548239312980291,A15,方庄  北京,串串哒望京小腰（方庄店）,A15,3997,北京
一店的,1548233987710366,东直门,1552903927989798,饿熊便当,1548239315755209,A12,东直门  北京,饿熊便当(东直门推荐必吃店),A12,4306,北京
一店的,1553865620850490,马家堡,37653508075520,至味优粮,1553865824314534,A29,马家堡  北京,至味优粮-马家堡,A29,5033,北京
一店的,1548233988722144,经开大厦,1554796729520633,洁捷快餐,1548239332281950,A5,经开大厦 北京,洁捷快餐-经开大厦,A5,5653,北京
一店的,1548233988722144,经开大厦,1554796729520633,洁捷快餐,1548239332427186,A6,经开大厦 北京,洁捷快餐-经开大厦,A6,5653,北京
一店的,1548233984714727,双井,37653508255744,鲍翁鲍汁捞饭,1548239275304315,A8,双井  北京,滚烫人生（双井店）,A8,5423,北京
一店的,1548233985397507,上地,1550026525150414,伏牛堂元气牛脊骨头饭,1548239283866576,C4,上地   北京,伏牛堂,C4,3805,北京
一店的,1548233981922675,长虹桥,1557908294070301,东北特色砂锅米线,1548239241776780,A2,长虹桥  北京,东北特色砂锅米线-长虹桥一店,A2,5067,北京
一店的,1548233982272822,右安门,1560491692304714,怪兽小巴炒饭,1548239245735992,C6,右安门 北京,怪兽小巴炒饭（右安门店）,C6,4732,北京
一店的,1548233982272822,右安门,37653508665344,轻趣轻食,1548239247840748,A5,右安门 北京,轻趣轻食（右安门店）,A5,4723,北京
一店的,1548233982792607,悠乐汇,1562225326796459,一品生煎,1548239248429867,A3,悠乐汇  北京,一品生煎  悠乐汇店,A3,5675,北京
一店的,1548233982966194,雅宝城,1552370584032395,华莱士,1548239250768975,B8,雅宝城  北京,华莱士-雅宝城,B8,3967,北京
一店的,1548233983513828,五道口二店,1550026510194297,蔬小仙,1548239258718742,A5,五道口二店  北京,蔬小仙沙拉轻食五道口二店,A5,3919,北京
一店的,1548233983513828,五道口二店,37653508962304,和番丼饭,1548239262701107,B17,五道口二店  北京,和番丼饭五道口二店,B17,4841,北京
