北京,百脑汇,胡同小串,龙虾烧烤,7464,30,223920.0,967.0
北京,百脑汇,麦堡王汉堡炸鸡（东大桥店）,汉堡薯条,9999,20,199980.0,846.0
北京,百脑汇,麦当劳麦乐送（北京朝外店）,汉堡薯条,5075,39,197925.0,300.0
北京,百脑汇,麦当劳麦乐送（北京东大桥店）,汉堡薯条,5317,37,196729.0,359.0
北京,百脑汇,CF CAKE蛋糕遇见鲜花（SOHO尚都店）,甜品饮品,1026,187,191862.0,851.0
北京,百脑汇,老妈炖肉盒饭(朝阳门店),快餐便当,7785,24,186840.0,412.0
北京,百脑汇,至尊椒香牛排饭(第6档口-御食坊美食城店),快餐便当,9662,19,183578.0,380.0
北京,百脑汇,三人行家常菜（朝外店）,快餐便当,9999,18,179982.0,893.0
北京,百脑汇,云南过桥米线（朝阳门店）,米粉面馆,9999,17,169983.0,585.0
北京,百脑汇,三样菜（工体店）,川湘菜,2350,72,169200.0,925.0
北京,百脑汇,嘉和一品粥(朝外店),快餐便当,7245,23,166635.0,109.0
北京,百脑汇,西粉堂新疆米粉（朝外店）,米粉面馆,5207,32,166624.0,918.0
北京,百脑汇,渝湘缘（朝外们店）,川湘菜,9439,16,151024.0,375.0
北京,百脑汇,潇湘阁尚都店,川湘菜,3487,43,149941.0,851.0
北京,百脑汇,香锅儿里辣（朝阳门店）,香锅干锅,8178,18,147204.0,319.0
北京,百脑汇,壹只蟹蟹煲饭（日坛店）,快餐便当,5866,25,146650.0,519.0
北京,百脑汇,南大门韩糕,甜品饮品,2691,53,142623.0,576.0
北京,百脑汇,胖大厨,快餐便当,9999,14,139986.0,497.0
北京,百脑汇,潇湘阁（昆泰店）,川湘菜,3458,40,138320.0,270.0
北京,百脑汇,西贝超级肉夹馍（工体店）,夹馍饼类,3979,33,131307.0,991.0
北京,百脑汇,沙县小吃（工体店）,快餐便当,6352,19,120688.0,918.0
北京,百脑汇,美蛙（朝阳门店）,川湘菜,1371,88,120648.0,653.0
北京,百脑汇,頭壹號大油条（朝阳门店）,包子粥店,6508,18,117144.0,339.0
北京,百脑汇,付小姐在成都（朝外大街店）,地方菜系,2738,42,114996.0,257.0
北京,百脑汇,汉堡王（悠唐广场23718店）,汉堡薯条,3180,36,114480.0,582.0
北京,百脑汇,麦利来蛋糕店,甜品饮品,1305,87,113535.0,942.0
