花小仙er,昌平区,北京市昌平区回龙观东大街338号创客广场B1-030、031,09:30-21:00,超市便利,超市卖场,0.0,5,"满150减50;满199减100;满599减268,本店新用户立减5元,折扣商品4.97折起,领19元券,实际支付100元返8元商家代金券,满399元赠送干花一束,购买指定商品有赠品",18500395429,
南城香(饭香串香馄饨香-马驹桥店),通州区,北京市通州区马驹桥镇兴华西大街8号1010室,06:30-22:00,中式简餐,,4.7,7926,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减5;满40减20,折扣商品4.85折起",010-80829500,22,南城香电烤羊肉串-10000,安格斯肥牛饭-6000,老坛酸菜鱼饭-5000,南城香虾仁大馄饨-3000,梅菜扣肉饭-3000
马兰拉面(和平里北街分店),东城区,和平里北街15号,00:00-23:50,面馆,,4.2,241,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减5;满45减12;满65减15,折扣商品6.63折起,领3元券,实际支付26元返2元商家代金券",01064289449,22,马兰拉面-400,羊肉串-300,烤土豆片-200,马兰拉面+羊肉串2串+鱼豆腐2串单人套餐-200,烤小腰-90
天鲜郡（天通苑店）,昌平区,北京市昌平区东小口镇天通西苑47号楼1层3单元102,09:00-22:40,超市便利,超市卖场,5.0,187,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,爆款商品0.01元起,折扣商品4.41折起,满49元可换购指定商品,部分商品满99减30,部分商品满39减10,部分商品满50减11,部分商品满49减15,部分商品满15减3,部分商品满49减10,部分商品满39减10,部分商品满18减5,领8元券;领12元券,实际支付1元返5元商家代金券,满59元赠送水果2种",15510097893,
望京小腰·海鲜·烧烤,朝阳区,北京市朝阳区和平街11区甲35号楼1号(一品三笑)后院地下一层,"00:00-04:00,11:00-23:59",烤串,,4.6,1823,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满49减28;满69减42;满119减62;满168减72;满298减110,满68元可使用津贴4元,折扣商品3.75折起,满85元赠送风味酸奶一杯",15010999630,30,草原羔羊肉串-8000,草原羔羊肉筋-4000,望京小腰-3000,香嫩脆骨-3000,烤土豆-2000
辣依碗淮南牛肉汤（第15号档口-聚八方美食城店）,通州区,北京市通州区马驹桥镇兴华西大街8号0301室,09:30-22:30,汤类,,4.3,973,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满19减3;满35减6;满55减11;满99减20,满25元可使用津贴2元,本店新用户立减1元,折扣商品6.6折起,领5元券,实际支付66元返6元商家代金券",15110219094,20,葱花饼两元葱花饼-578,1份牛肉汤+2份葱花饼-480,招牌淮南牛肉汤-270,牛杂汤+2份葱花饼-125,单加豆皮-113
八珍饺子家常菜（樱花东街店）,朝阳区,北京市朝阳区樱花园东街2号,10:30-20:30,饺子,,2.8,174,"新用户立减11元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减12;满70减22;满120减36",010-64225545,26,猪肉茴香水饺（18只）-200,猪肉韭菜水饺（18只）-200,猪肉大葱水饺（18只）-70,辣椒-70,蒜泥-60
焙多芬手感烘焙工坊（上坡佳园店）,昌平区,北京市昌平区上坡佳园黄平路202号院1号楼1号1层103室,07:30-20:00,面包/小蛋糕,,4.6,162,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减3;满45减5;满60减8;满150减15;满200减30,满30元可使用津贴1元,本店新用户立减1元,折扣商品8折起,实际支付30元返5元商家代金券",17710293468,42,提拉米苏-60,甜甜圈(粉)-50,甜甜圈(黑)-50,蔓越莓司康饼-50,奥地利-30
宋师傅武汉热干面(第20档口-聚八方美食城店),通州区,北京市通州区马驹桥镇兴华西大街8号0301室,08:55-21:00,面馆,,4.3,765,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减4;满38减6;满48减10,本店新用户立减2元",18301578806,18,生煎荷包蛋-2000,招牌肉酱热干面-700,烧饼-600,卤蛋-400,火腿鸡蛋炒饭-400
源泉水站,昌平区,回龙观龙锦苑六区1号楼底商1层4,08:00-19:00,超市便利,超市卖场,0.0,1,,"01081745820,15810200878",
君顺阁老北京家常菜（和平里店）,东城区,北京市朝阳区和平里东街11号院君顺阁,10:30-21:00,北京菜,,0.0,25,,01084218890,,卤煮火烧（碗）-20,炸酱炒饭-20,葱花饼-20,京酱肉丝-10,传统爆三样-10
菜老包（新海市场店）,通州区,新海农贸市场内3号厅老池蔬菜83125-83156,06:00-18:30,超市便利,超市卖场,0.0,201,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减3;满46减5,折扣商品3折起,新客领20元券;领20元券,购买指定商品有赠品",13671170583,
乳子牛鲜奶屋,昌平区,北京市昌平区回龙观镇龙锦苑四区13号楼1层6.7.8号7号,07:40-22:00,面包/小蛋糕,,4.5,529,"满38减8;满68减20;满118减30;满188减50,满30元可使用津贴4元,折扣商品5.22折起,实际支付69元返7元商家代金券",13910272853,45,可可毛巾卷-600,抹茶毛巾卷-500,班戟-400,「奶茶蒟蒻」雪媚娘1枚/份-200,「榴莲」雪媚娘1枚/份-200
一起去成都麻辣拌（第8档口-壹中心美食城店）,东城区,北京市东城区和平里东街11号创新楼B座B1-A9号(地下一层),14:00-23:30,美团专送,快餐小吃,4.3,1066,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减16;满36减19;满50减24;满80减35,折扣商品6折起,实际支付10元返3元商家代金券",18000386652,15,金针菇-2000,（招牌口味加麻酱）-2000,宽粉-1000,土豆片-900,娃娃菜-900
艺枫鲜花店,通州区,通州马驹桥镇建设银行对面,07:00-22:55,超市便利,超市卖场,0.0,2,,13681532282,
农夫山泉桶装水特约水站,昌平区,北京市昌平区回龙观西大街9号院2号楼5层3单元602,08:00-19:30,超市便利,超市卖场,0.0,98,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,本店新用户立减1元,折扣商品8.5折起,实际支付2元返1元商家代金券,满30元赠送红包",18710096035,
馋至味冷面王（第7档口-壹中心美食城店）,东城区,北京市东城区和平里东街11号创新楼B座B1-A9号（地下一层）,"00:00-02:00,11:00-23:59",小吃馆,地方小吃,4.6,4984,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减16;满45减18;满65减28;满80减33,满29元可使用津贴6元,折扣商品5.5折起","17600451670,18601295400,18511718270",12,烤冷面加烤肠-5000,勾魂香辣口味-2000,双蛋烤冷面-2000,烤冷面加鸡柳-2000,狼牙土豆（微辣）-900
天天鲜果蔬（马驹桥店）,通州区,马驹桥镇新海小区西侧新海小区农贸市场四厅4143号（新海市场3号厅小霍蔬菜）,09:00-18:00,超市便利,超市卖场,0.0,2,满28减3;满48减5;满68减7,15801682363,
如愿鲜花（唯美鲜花店）,昌平区,北京市昌平区回龙观西大街9号院1号楼17层1单元2003,07:00-22:00,超市便利,超市卖场,0.0,5,"满100减50;满200减100,本店新用户立减3元,折扣商品3折起,领5元券,实际支付98元返5元商家代金券",13366854687,
嘉陵楼馋嘴城（簋街三店）,东城区,北京市东城区青龙胡同10号10-10,"00:00-02:30,10:30-23:59",美食,川湘菜,4.6,326,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满20减15;满99减50;满199减100,折扣商品1.67折起",18612867058,51,米饭-900,原创馋嘴蛙仔-400,梭边鱼单人套餐-400,特色牛肉沫烧饼-400,馋嘴蛙单人套餐-300
有厨生鲜（新海生鲜大市场店）,通州区,新海北里新海市场蔬菜3号厅小霍蔬菜门市,09:00-18:00,超市便利,超市卖场,4.0,153,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减3;满46减5,折扣商品3折起,部分商品满50减11,购买指定商品有赠品",13522088202,
鼎卉鲜花（朝花夕拾鲜花店）,朝阳区,北京市朝阳区麦子店西路9号莱太花卉交易市场内20号,00:00-23:59,超市便利,超市卖场,0.0,0,"满100减50;满200减100,本店新用户立减3元,折扣商品3.73折起,满98元可换购指定商品,领5元券,实际支付66元返5元商家代金券",13811676433,
宠客宠物店,昌平区,北京市昌平区回龙观镇云趣园二区1号楼底商3号,08:00-22:00,超市便利,超市卖场,0.0,57,"满50减3;满100减8;满200减20,折扣商品8折起,满50元赠送满50元赠小礼品1份",15011282053,
俏巴蜀（马驹桥店）,通州区,北京市通州区马驹桥镇潼关小区二区1207-1208,09:30-21:45,美食,川湘菜,4.0,136,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减5;满58减7;满98减10;满128减12;满168减15,本店新用户立减5元,新客领4元券;领5元券",010-60571218,31,巴蜀米饭-200,麻辣鸭头-60,宽粉-20,小炒脆软骨-20,毛血旺-20
烟酒百货（阜成门店）,西城区,北京市西城区百万庄南街3号,10:00-23:30,超市便利,超市卖场,0.0,19,"部分商品满39减10,部分商品满99减30,部分商品满18减5,部分商品满50减11,部分商品满39减10,部分商品满49减15",13681032257,
金簋小山城(春秀路店),朝阳区,东直门外大街27号3楼、5楼（春秀路口）,"00:01-04:30,10:10-23:59",美食,川湘菜,4.2,1067,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满60减15;满130减20","01084552846,01084552729",56,五常有机米饭-3000,原创馋嘴蛙-2000,招牌辣子鸡-300,特色牛肉沫烧饼（3个）-300,经典毛血旺-300
贡茶,通州区,北京市通州区马驹桥镇二院1号楼,08:45-21:00,甜点饮品,奶茶果汁,0.0,109,满25减8;满40减10;满65减20,15810290746,14,珍珠奶茶-200,椰果-90,珍珠-80,红豆奶茶-70,仙草奶茶-50
深夜龙虾烧烤,昌平区,北京市昌平区回龙观镇黄土北店村(时代广场地下一层),13:00-21:25,烤串,,0.0,0,"满48减12;满78减28;满128减38;满248减58,折扣商品1.65折起,实际支付50元返68元商家代金券",17301085489,,2斤十三香小龙虾-None,2斤蒜香小龙虾+莴笋+可乐-None,2斤麻辣小龙虾+莴笋+可乐-None,3斤十三香小龙虾+莴笋+可乐-None,3斤蒜香小龙虾+莴笋+可乐-None
FISHEYE鱼眼咖啡（平安金融店),朝阳区,北京市朝阳区新源南路1号-1至4层101内第地下一层B27号商铺,08:30-20:30,咖啡,,4.7,1030,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满40减5,本店新用户立减6元,折扣商品7折起,实际支付60元返5元商家代金券",15652331791,20,拿铁咖啡(热)-500,布列夫拿铁（原味）-400,小白咖啡（热）-300,美式咖啡（热）-300,冷萃咖啡（冰）-200
金安琪蛋糕店,昌平区,北京市昌平区回龙观镇二拨子村北街106号,07:00-21:00,生日蛋糕,,4.6,213,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满10减10;满50减40;满200减100;满300减110;满400减115,本店新用户立减20元,折扣商品3折起,领10元券;领15元券,实际支付88元返15元商家代金券,购买指定商品有赠品","13311521526,13718906659",117,生日蛋糕水果至尊8寸-200,加大尺寸-60,儿童蛋糕粉布朗熊可妮兔8寸-30,水果蛋糕水果乐园8寸-30,网红蛋糕仿真汽车8寸-30
德顺斋爆肚涮肉馆（神龙店）,通州区,北京市通州区马驹桥神龙潼关一区1202-1203,"11:00-14:00,17:00-23:00",北京菜,,4.8,666,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元","01080803922,13811669503",24,烤羊肉串-2000,烤羊肉筋-900,麻酱烧饼-600,烤鸡软骨-500,牛肉串-500
小白家章鱼烧拉面（第1档口顺兴美食城店）,朝阳区,新源南路1号,09:00-20:55,日韩料理,日式简餐,4.7,1688,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减12;满30减24;满58减35;满88减45;满108减55,满3元可使用津贴3元,折扣商品1折起,新客领3元券,实际支付1元返4元商家代金券",15210835257,16,点亮右上角星星✨?可领取香颂饭团（一颗/入）-2000,鲜脆海苔章鱼小丸子（六个）-2000,鲜虾寿司卷-900,金枪鱼寿司卷-700,蒲烧鳗鱼寿司卷-600
老百姓大药房（车公庄店）,西城区,北京市西城区车公庄北里55号1号楼1层55-2,08:30-21:00,超市便利,超市卖场,4.7,251,"满49减15;满79减20;满129减30,折扣商品5.26折起,部分商品满49减15,部分商品满99减30,部分商品满28减5",010-68358650,
果蔬珍鲜（新海市场店）,通州区,北京市通州区马驹桥镇新海小区西侧(北京市新海小区农贸市场有限公司),07:00-18:00,超市便利,超市卖场,0.0,79,"满25减3;满49减8,本店新用户立减1元,爆款商品0.01元起,折扣商品7折起,新客领20元券;领20元券",17611398680,
重庆鸡公煲（第103档口-食全星厨美食城店）,朝阳区,北京市朝阳区东三环北路6号楼汇佳大厦B1层糖果街内,10:15-21:00,鸡公煲,,4.4,1926,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满16减15;满43减18;满78减31;满100减34,本店新用户立减2元,折扣商品6.6折起",18801381009,20,米饭（单点不送）-3000,鸡公煲（小煲）-3000,土豆片（单点不送）-2000,娃娃菜（单点不送）-2000,鸡公煲（中煲）米饭+豆皮+青菜+果饮-1000
西门烤翅（龙跃苑店）,昌平区,回龙观镇龙跃苑一区4号楼,"00:00-01:00,11:00-23:59",烤串,,3.9,237,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满38减6;满68减12;满98减18;满158减28,满6元可使用津贴6元,本店新用户立减2元,折扣商品3折起,领4元券",18701481037,37,烤羊肉串-600,烤牛肉串-300,羊肉筋-300,望京小腰-200,烤火腿肠-200
华莱士炸鸡汉堡（北京新海店）,通州区,北京市通州区新海东路9号楼102,08:45-23:10,西式快餐,,4.8,5696,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满33减16;满55减28;满77减38,满30元可使用津贴2元,折扣商品0.62折起","01056877200,13716698101",18,君子协议送鸡块-4000,MW招牌鸡腿堡-3000,MW大薯条-2000,MW招牌墨西哥鸡肉卷-2000,MW经典单人豪华套餐-2000
果菜鲜超市（东直门店）,东城区,北京市东城区北官厅2号楼商业配套用房,10:08-22:00,超市便利,超市卖场,0.0,2,,13520244253,
斯诺薇儿•生日蛋糕,昌平区,北京市昌平区回龙观西大街35号院2号楼1层115,08:00-22:30,生日蛋糕,,5.0,528,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满100减18;满200减30;满300减40;满400减45,满99元可使用津贴6元,折扣商品6折起",13716703759,208,ins皇冠  生日蛋糕| 天然乳脂淡奶油-200,挪威森林 生日蛋糕|天然乳脂淡奶油-100,独角木马 生日蛋糕|天然乳脂奶油-70,草莓花开 8寸生日蛋糕| 天然乳脂淡奶油.-70,新年暴富    生日蛋糕|天然乳脂奶油-50
四季香好粥.好面,通州区,北京市通州区马驹桥镇米拉小镇杨国福隔壁,08:00-22:00,中式简餐,,4.1,5690,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减8;满45减12;满60减14,满28元可使用津贴4元,折扣商品3.32折起","01056877568,13555582613",17,★★★★★米饭-2000,花卷-2000,茶蛋-2000,鸡蛋炒面-2000,煎蛋-900
鱼你在一起（第23档口+五光食色美食城店）,东城区,北京市东城区东直门外大街39号公交商业用房南侧一层及夹层（东直门外大街39号五光食色美食城25号）,09:00-20:30,美食,川湘菜,3.6,482,满25减15;满45减16;满80减26;满100减32,13161895595,25,金汤酸菜鱼单人套餐-300,金针菇100g-300,宽粉100g-200,米饭-200,老坛酸菜鱼单人套餐-200
鼎卉鲜花(美丽花艺坊鲜花店）,昌平区,北京市昌平区回龙观镇西大街111号1层,00:00-23:59,超市便利,超市卖场,4.9,235,"满100减50;满200减100,本店新用户立减3元,折扣商品3折起,领5元券,实际支付1元返5元商家代金券","13260493797,13810327212",
犟骨头（马驹桥店）,通州区,新海东路1号楼2层204、205,11:00-22:00,排骨饭,,4.6,2609,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满32减6;满46减8;满80减16;满120减21","15321666456,17621433066",24,外卖不含汤和圆白菜-5000,排骨饭套餐-3000,【快选我】排骨饭+可乐套餐-2000,外卖  犟骨头饭套餐-2000,犟心米饭-700
魏家凉皮(春秀路店),朝阳区,北京市朝阳区春秀路幸福二村24号楼底商,00:10-23:50,凉皮,,4.5,2094,"新用户立减18元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减6;满60减15;满100减20,折扣商品5.27折起",01053713039,22,秘制凉皮套餐-3000,南瓜粥-2000,大大烤翅-900,卤蛋-700,骨肉相连-700
华联生活超市,西城区,荣光胡同96号,"00:00-01:30,06:30-23:59",超市便利,超市卖场,5.0,148,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满43减3;满88减6;满128减10,折扣商品3折起,部分商品满15减3,部分商品满30减6,部分商品满18减5,部分商品满39减10,部分商品满15减5,部分商品满12减2,部分商品满99减30,部分商品满39减10,部分商品满49减15,部分商品满50减11",18268817948,
麻辣速递酸辣苕粉（米拉店）,通州区,北京市通州区新海东路3号楼1层101,09:00-22:00,米粉米线,,2.6,199,,18701388321,14,特色酸辣苕粉-200,圆生菜-70,老坛酸菜苕粉-70,鱼豆腐-50,油麦菜-40
每日优鲜（东大桥星店）,东城区,北京市东城区东直门外小街甲2号B座1层L101号房屋,07:00-23:00,超市便利,超市卖场,4.6,1446,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,爆款商品0.56元起,折扣商品3.91折起,领20元券;领50元券;领70元券,实际支付59元返55元商家代金券","010-10106066,15117977984",
粒上皇（北京陶然亭店）,西城区,北京市西城区平原里21号楼1层1005室,09:00-21:30,超市便利,超市卖场,0.0,92,,17611108387,
王鹏博煎饼烤肉拌饭(第八档口洪瑞升美食城店),通州区,北京市通州区马驹桥镇西后街村30号,07:00-23:46,煎饼果子,,4.8,277,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,折扣商品7折起,满66元赠送菠萝啤2",13520846582,,小烤肠-200,蜜汁烤肉拌饭+饮料-100,孜然烤肉拌饭+饮料-60,大烤肠-50,甜辣烤肉拌饭+饮料-50
CAFEFLATWHITE (塔园店),朝阳区,北京市朝阳区新东路1号院塔园外交公寓6-2-12.,09:00-21:00,西式快餐,,0.0,32,满30减2;满60减8;满100减20;满150减40,010-85321992,,福来咖啡-20,鸡肉牛油果汉堡配薯条-20,三文鱼红豆沙拉-10,佛卡恰面包：B.L.A.T-10,卡布奇诺（大杯）.-10
丽康麦田烘焙（回龙观店）,昌平区,北京市昌平区新世纪商城新晨商场2层,07:00-22:00,生日蛋糕,,4.8,1246,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减5;满100减30;满150减40;满200减50;满250减60,满50元可使用津贴13元,配送费满减:满50减3;满100免配送费,折扣商品1.45折起,领3元券","13261868836,16619914858",79,1元抢购奥利奥班戟-700,特价爆款–天使与恶魔（6英寸生日蛋糕）-600,班戟（口味任选）-400,数字蜡烛-300,爆浆芝士奶盖-300
男闺蜜麻辣拌,通州区,北京市通州区新海东路1号楼4层518,10:00-21:00,美团专送,快餐小吃,3.8,287,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",19901204466,19,娃娃菜-200,麻辣拌主料加打包盒-200,金针菇-100,土豆-80,撒尿牛丸-80
晋乡人家·山西刀削面,朝阳区,北京市朝阳区霄云路32号1号楼1层106室,10:00-21:30,面馆,,4.4,583,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减10;满55减15;满75减20,折扣商品6.5折起",18518391961,21,西红柿鸡蛋炒刀削面-2000,卤豆干-600,卤鸡蛋-500,肥瘦肉夹馍-500,酱骨头-400
咖咖熊蛋糕,昌平区,北京市昌平区回龙观镇回龙观西大街85号1层117,06:00-23:55,生日蛋糕,,5.0,115,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满100减10;满200减20;满300减30;满400减40,满100元可使用津贴4元,折扣商品3.03折起","01057536900,18601198113",165,冷焰火 雌花蜡烛  创意蜡烛 生日蛋糕配件-70,莓你不行- 8寸低糖新鲜草莓 芒果 裸蛋糕 祝福表白-70,冰激凌蛋糕 可尼兔  4-6人份-20,纯手工发酵 无添加 蟹黄肉松吐司 浓浓蟹香 500克超大包装-20,8寸五彩缤纷 生日蛋糕 低糖无添加    适合各种人群-10
十里旺饺子馆,通州区,马驹桥镇兴华街203号（护国寺小吃东10米）,10:30-21:30,饺子,,0.0,8,,01060503560,,干锅肥肠-10,猪肉大葱（15个）-10,猪肉白菜（15个）-10,猪肉酸菜（15个）-10,猪肉香菜（15个）-10
西域沙里亚,朝阳区,北京市朝阳区霄云路30号霞光里社区(东1门),11:10-23:59,中式简餐,,4.6,140,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",18514542668,30,羊肉串-300,羊肉筋-80,烤鱼豆腐-60,蒜伴肉-60,拉条子-40
麦醇原浆鲜啤快送,昌平区,北京市昌平区回龙观镇龙华园小区15号楼底商,09:30-23:59,超市便利,超市卖场,4.7,253,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满59减3;满79减4;满129减6;满159减9;满239减12,爆款商品0.89元起,折扣商品7.68折起,实际支付98元返3元商家代金券,购买指定商品有赠品",13661035111,
稻香村,通州区,北京市通州区新海东路2号9号楼一层商5-02,08:30-20:30,中西糕点,,0.0,5,领8元券,13311341178,49,老婆饼-30,鲜花玫瑰饼-30,椰子酥-20,糖火烧-20,罗汉酥-20
博璨德国啤酒餐厅(亮马桥官舍店),朝阳区,东方东路19号院5号楼一层F109(外交公寓官舍南区1层F109),11:00-21:00,汉堡披萨,意面披萨,0.0,34,,17310573080,,香肠拼盘-50,博璨特色脆烤猪肘-40,经典巴伐利亚面包圈-30,牛肉土豆汤-20,香脆黄金鸡柳沙拉-20
世纪华联超市（仁民路店）,西城区,仁民路5号,06:30-23:59,超市便利,超市卖场,0.0,19,"部分商品满12减2,部分商品满50减11,部分商品满15减3,部分商品满39减10,部分商品满15减5,部分商品满18减5,部分商品满99减30,部分商品满30减6,部分商品满49减15,部分商品满39减10",15010536705,
巫山烤鱼,通州区,北京市通州区马驹桥镇大葛庄村西,10:30-23:00,烤鱼,,3.7,55,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满65减3;满85减4;满100减5","18911021924,18201195020",,巫山烤鱼(乌江鱼)-70,豆皮-40,土豆-30,金针菇-30,娃娃菜-20
广联鲜e家,西城区,北京市西城区四平园1号楼,08:30-20:00,超市便利,超市卖场,0.0,1,"部分商品满49减10,部分商品满49减15,部分商品满18减5,部分商品满15减3,部分商品满15减5,部分商品满39减10,部分商品满50减11,部分商品满99减30,部分商品满39减10",01083556202,
砂锅骨汤麻辣烫(第7档口后街美食城店),通州区,北京市通州区马驹桥镇西后街村村委会南20米,07:00-22:59,美团专送,快餐小吃,4.3,85,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减5;满35减7;满55减11;满75减20",13341131730,,碗中加香菜末-100,碗中加香葱末-100,碗中加麻油-100,圆生菜-90,土豆片-80
四世同堂（车公庄店）,西城区,北京市西城区车公庄大街9号院五栋大楼A栋一曾-1,10:00-22:00,北京菜,,4.5,1531,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减12;满59减22;满99减32,折扣商品3.54折起","18600006829,18600965087",32,米饭-1365,白菜丸子炖粉条-304,红烧茄子-212,砂锅扁豆丝-160,糟熘鱼片-150
武士咖喱（燕莎官舍店）,朝阳区,北京市朝阳区燕莎桥东方东路19号5号楼B117号商铺,10:50-20:45,日韩料理,日式简餐,4.7,413,"新用户立减21元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满35减12;满52减16;满85减27;满100减32;满120减38,折扣商品4.39折起",01085315121,37,猪排咖喱饭➕味增酱汤➕可口小菜套餐-300,52元咖喱饭-200,招牌牛肉咖喱饭-200,招牌牛肉咖喱饭➕味增酱汤➕可口小菜套餐-200,10元（单加，不点素咖喱饭无法下单）-80
魏老香鸡火锅,通州区,北京市通州区马驹桥镇商业街2号,10:30-21:30,火锅,,4.9,157,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",18910512020,,微辣鸡锅（微辣）-400,魏家烧饼-400,麻酱-300,大饼-100,清汤鸡锅（清汤）-100
北平食府（展览路店）,西城区,北京市西城区展览馆路3号15幢二层,09:50-21:30,北京菜,,4.4,3843,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满45减22;满69减31;满110减46,折扣商品4.52折起",010-68330944,24,米饭-13000,宫保鸡丁-2000,宫保鸡丁+手撕包菜双拼套餐-2000,榄菜肉末四季豆-2000,溜肝尖-2000
芙蓉兴盛便利超市(莲水怡园店),通州区,北京市通州区马桥北街234号一层003号(莲水怡园小区北门),00:00-23:59,超市便利,超市卖场,4.8,1488,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满49减10;满79减15;满99减20,折扣商品3.33折起,部分商品满50减11,部分商品满49减15,部分商品满18减5,部分商品满15减5,部分商品满30减6,部分商品满12减2,部分商品满15减3,满36元赠送面巾纸一包,购买指定商品有赠品",15010159249,
蜜果鲜饮v小米炸鸡懒龙,西城区,北京市西城区珠市口西大街113号,09:45-23:30,美食,炸鸡炸串,4.7,2946,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满29减15;满49减20;满69减30;满108减45,满29元可使用津贴6元,本店新用户立减1元,折扣商品4.59折起,领2元券;领3元券;领5元券,实际支付5元返3元商家代金券,满65元赠送超好喝的蜜果",15510291898,16,下单即赠沁爽柠檬汁-3000,香辣鸡腿堡-3000,大份薯条-2000,就要你喜欢！台湾盐酥鸡-2000,招牌脆皮大鸡排-2000
煎饼王（第八档口后街美食城店）,通州区,北京市通州区马驹桥镇西后街村村委会南20米,07:00-23:59,煎饼果子,,3.5,203,"本店新用户立减1元,实际支付23元返2元商家代金券",15101078035,21,原味传奇煎饼-600,烤冷面-600,卫龙辣条-300,手抓饼-300,笨生鸡蛋-300
松鼠便利（中信城店）,西城区,北京市西城区菜市口大街6号院4号楼1层109-16,07:08-23:59,超市便利,超市卖场,4.9,966,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,本店新用户立减2元,折扣商品4.29折起,部分商品满12减2,部分商品满30减6,部分商品满39减10,部分商品满15减5,部分商品满50减11,部分商品满39减10,部分商品满18减5,部分商品满15减3,实际支付88元返5元商家代金券,满49.9元赠送优酸乳1个",18613894727,
每日优鲜（亮马桥星店）,朝阳区,北京市朝阳区霄云里6号城宝饭店一层部分,08:50-23:00,超市便利,超市卖场,4.0,1195,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,爆款商品0.56元起,折扣商品3.91折起,领20元券;领50元券;领70元券,实际支付59元返55元商家代金券",010-10106066,
黑色经典长沙臭豆腐(马驹桥店),通州区,北京市通州区马驹桥镇三街村北1号(四季香粥屋对面),10:29-23:55,小吃馆,地方小吃,4.5,618,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减8;满38减12;满45减15,折扣商品0.01折起",19910610849,17,招牌长沙臭豆腐-700,招牌长沙臭豆腐（大份）-600,中份长沙臭豆腐＋烤红薯-200,招牌长沙黑臭豆腐（中份）-200,长沙大香肠-200
